timestamp,time_text,time_in_seconds,author,message
1590865656357683,4:08:05,14885,Kathiravan Balakrishnan,#so excited
1590865656599215,4:08:06,14886,Tezzik,WOOOOOW
1590865656639382,4:08:06,14886,Ilya Dragush,go
1590865656934123,4:08:06,14886,Richard Stamp,"good luck from Los Angeles, California"
1590865657459761,4:08:07,14887,Руслан Джавадов,good luck
1590865657567011,4:08:07,14887,Lucas anato,💛💙💚BRTT FOI PRESO ?💛💙💚
1590865657649234,4:08:07,14887,husna nordin,good luck
1590865657751692,4:08:07,14887,Alexandre Henrique,Good luck!
1590865657769797,4:08:07,14887,João Pedro,URUTAI E PIRES DO RIO - É NOIS
1590865657829854,4:08:07,14887,ارشین تتلو,ارین اینجایی؟؟
1590865658183330,4:08:07,14887,DENNYS LIRA,Brasil
1590865658185813,4:08:07,14887,Geiner Arroyo Oliveros,Good luck 🙌🏻🙌🏻🙌🏻🙌🏻🙌🏻
1590865658282674,4:08:07,14887,Ludvig Liwenborg,allahu akbar
1590865658416014,4:08:08,14888,PrinterUnit,/hidechat
1590865658422489,4:08:08,14888,Martine Monsimet,Toulouse
1590865658700089,4:08:08,14888,Ludovica Miraglia,i love this
1590865658904419,4:08:08,14888,Suraj Vedwal,good wk
1590865658920422,4:08:08,14888,Danna Solange Ruiz Mendives,hello
1590865659343119,4:08:08,14888,Добропорядочный Гражданин,🙏👍🏻☀️
1590865659445628,4:08:09,14889,Allan Mascarenhas,vai brasiiiill
1590865659470888,4:08:09,14889,Michael Festa,God be with you guys!!!
1590865659523750,4:08:09,14889,Tamsir Doumbouya,15 minutes
1590865659573666,4:08:09,14889,大宮卓,GO nasa!
1590865659614697,4:08:09,14889,gui marques,:goodvibes:
1590865659644489,4:08:09,14889,Lokz,GOOD LUCK !
1590865659674228,4:08:09,14889,The_RuboИ_YT,"Buena suerte , good luck, desde españa, from spain"
1590865659676822,4:08:09,14889,ff.rua.ffcrack,houston
1590865659689577,4:08:09,14889,Seetor,elon 😡 stop 😡 union 😡 busting 😡 😡 elon 😡 stop 😡 union 😡 busting 😡 😡 elon 😡 stop 😡 union 😡 busting 😡 😡 elon 😡 stop 😡 union 😡 busting 😡 😡 elon 😡 stop 😡 union 😡 busting 😡
1590865659792983,4:08:09,14889,Robert Su,🚀😄😀
1590865659954750,4:08:09,14889,Tatlı Cadı,hellloooooo
1590865659998301,4:08:09,14889,Tadeusz Wróbel,Poland
1590865660012184,4:08:09,14889,s p,Awesome Good Bless and God Speed
1590865660059904,4:08:09,14889,Ayse Murtezaoglu,"Good luck humanity, from İSTANBUL"
1590865660520166,4:08:10,14890,Грифон,Газуй!!!!
1590865660535904,4:08:10,14890,кирич диванмужик,поехали!
1590865660588955,4:08:10,14890,Carlos Fierros,:yt:
1590865661201594,4:08:10,14890,Alex Moises Mejia Yanes,Honduras
1590865662295418,4:08:10,14890,Milena Flores,Good luck from Brazil
1590865661286495,4:08:10,14890,Nur Ali,INDONESIA
1590865662361513,4:08:10,14890,Edgar Gonzalez,hello @NASA !! 😀
1590865662363754,4:08:10,14890,AER Voob,@NASA Hope all goes well!
1590865662389735,4:08:10,14890,Donald Owen,what a joke 🤣🤣
1590865661398539,4:08:11,14891,Ines Mauad,good luck!!!
1590865661417191,4:08:11,14891,the AnLo,crossing my fingers here in Germany for the crew and all the staff 👍💪 . you're writing history and I'm glad to participate online! take care.
1590865662470951,4:08:11,14891,ReverseTG Lou,Can’t wait
1590865661636444,4:08:11,14891,Victorious416,Sky cleared up nice
1590865661794634,4:08:11,14891,Nicola Grimshaw,fly safe.
1590865661812761,4:08:11,14891,arika tezu,15 minutes to go!
1590865662870439,4:08:11,14891,Nico Siagian,indonesiaa
1590865661854131,4:08:11,14891,Albert Zhu,GOOD LUCK💪💪💪💪💪💪💪🤜🤛
1590865661873454,4:08:11,14891,nCat,Saluden a Alf de mi Parte. :yougotthis:
1590865663213578,4:08:11,14891,Simone Cantarella,dado sei un CLOWN
1590865663368360,4:08:11,14891,Carlos Guilherme Tonini,Estamos voltando pra casa
1590865663433221,4:08:12,14892,THREAT LEVEL,Phiso
1590865663917498,4:08:12,14892,Sean Tom,So jealous - its perfect social isolation
1590865663962893,4:08:12,14892,レリcσσkıє cнαηஜ,leva os bolsominios:goodvibes:se puderb😂
1590865664239826,4:08:12,14892,Johan Mauricio Garcia,"la mejor suerte, importante paso."
1590865664383044,4:08:12,14892,güray semiz,good luck
1590865664716763,4:08:13,14893,onegamerevieweveryday,pöPíT
1590865664768493,4:08:13,14893,Joel J. Lorenzatti,:elbowcough:
1590865665071603,4:08:13,14893,BIG RIGG Cleaning,GOOD LUCK!!
1590865665841935,4:08:14,14894,Grisell Bocardo,alguien es de México
1590865666038931,4:08:14,14894,Rob Jones,Good Luck 👍🏻
1590865666310293,4:08:15,14895,Radosław Wróblewski,gcf
1590865666312370,4:08:15,14895,Elliott Hool,hey everyone you hyped up
1590865667162061,4:08:16,14896,Daniela Betancur,:goodvibes:
1590865667236785,4:08:16,14896,VOS 15 MINUTES DÉTENTE,chalanger
1590865667254999,4:08:16,14896,Afrem Afram,God with you
1590865667371835,4:08:16,14896,Bullish Freak,long live America
1590865667539761,4:08:17,14897,Agus Zbogar,bebecitaaaaaaa
1590865667681836,4:08:17,14897,Honkalaaa,:elbowcough::elbowcough::elbowcough:
1590865667744747,4:08:17,14897,lua nova,🚀✨✨✨✨
1590865667833480,4:08:17,14897,TheSpaceFan,yay
1590865668152196,4:08:17,14897,Roronoa Zoro,OMG
1590865668185706,4:08:17,14897,Nasimi Kazimov,lets go
1590865668191229,4:08:17,14897,12_15 12_15,15!!!
1590865668289891,4:08:17,14897,Sean Psaradelis,hey jesii
1590865668504446,4:08:18,14898,David B,Good luck all the way!
1590865668581568,4:08:18,14898,Krage Mafia,sweeeeeeet
1590865668611660,4:08:18,14898,Divy T,Is it eel
1590865668633329,4:08:18,14898,RAHUL,good vibes:elbowcough::elbowcough::elbowcough::elbowcough::elbowcough::elbowcough:
1590865668699071,4:08:18,14898,bubvly,Good luck!🤞🤞🤞
1590865669006708,4:08:18,14898,Yan,GOD SPEED #LAUNCHAMERICA ❤🌍🚀🚀🚀
1590865669067136,4:08:18,14898,Jio Ho,god speed murica
1590865669073663,4:08:18,14898,Cian Probert,wales
1590865669377976,4:08:18,14898,Ptendec куц,what is that cloud which goes from space ship?????????????????
1590865669463570,4:08:19,14899,Ishah Rx Domain Inc.,HERE WE GO...
1590865669483765,4:08:19,14899,Meri Cuevas,good luck!!
1590865669735940,4:08:19,14899,오빠동생,한쿡 이다 .!
1590865669762169,4:08:19,14899,Eduardo Alonso,Un Mexicano viviendo en Canada manda saludos y deseandoles a la tripulación un buen viaje y una exitosa mision.
1590865669978485,4:08:19,14899,Малахов Блог,Hello from Russia. Good luck astronauts!
1590865670088260,4:08:19,14899,ravi pualasa,"Love from India, All the best."
1590865670219028,4:08:19,14899,Réka Keszthelyi,wishing you luck
1590865670455604,4:08:20,14900,M ocean_t,this is so interesting! good luck🚀🌌👨‍🚀
1590865670702811,4:08:20,14900,Leonardo Magalhães,👽
1590865670715128,4:08:20,14900,Witold Zysiak,good luck
1590865670744292,4:08:20,14900,Rita Tirocchi,Buon viaggio! 🤗
1590865670760956,4:08:20,14900,Ulsteinvikweather,Happy flight gents 🙂
1590865671342392,4:08:20,14900,Levi Leo,ALIENS EXIST
1590865671428537,4:08:21,14901,Nate Attacc,@Nathan Rezende hey another guy named Nathan in the chat!
1590865671486177,4:08:21,14901,Алексей Л,beginning of the end of Russian astronautics
1590865672269962,4:08:21,14901,Chelios6661,How Israel this diferent from a regular mission that NASA does?
1590865671614778,4:08:21,14901,Antonio Carlos,Brasil! 🙂
1590865671923508,4:08:21,14901,simon unger,it looks so modern
1590865672614518,4:08:21,14901,Tislér Márton,✊🏻✊🏼✊🏽✊🏾✊🏿
1590865672675795,4:08:21,14901,noisy Chimdee,Монгол
1590865672769516,4:08:21,14901,Diego Burgos,"15 ,15,15,15,15,15,15,15,1 holaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa5,155,15,15,15,15,15"
1590865672118393,4:08:21,14901,Arthur Forlevize,go musk
1590865673081874,4:08:22,14902,ziqi qin,Good luck
1590865673345522,4:08:22,14902,Maya Alicea,Oh yea oh yea greatttt
1590865673828338,4:08:22,14902,mountainman530,Good Luck guys!!!
1590865674217869,4:08:23,14903,King of 6,yee
1590865674256524,4:08:23,14903,Jason Storm,Making History
1590865674366637,4:08:23,14903,NANO HALO,HI HI HI!!!!!
1590865674506689,4:08:23,14903,LackesideRec,Viel Glück
1590865675093435,4:08:24,14904,Gui Buch,gogogogogogogo🛰️🛰️🛰️🛰️🛰️🛰️🛰️🛰️🛰️🛰️🛰️🌐🌐🌐🌐🌐🌐🌐🌐🌐🌐👾👾👾👾👾👾👾👾👾👽👽👽👽👽👽👽👽👽👽👽👽🛰️🛰️🛰️🛰️🛰️🛰️🛰️🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🌎🎉🎉🎉🎉🎉🎉🎉🎉🍀🍀🍀🍀🍀🍀🍀🍀let's go
1590865675106292,4:08:24,14904,gart 63,hungary
1590865675552239,4:08:24,14904,Tenor,GOOD LUCK! LES GO
1590865675780853,4:08:24,14904,sedat kuhlen,gooog luck
1590865675908920,4:08:24,14904,Zander Pedzik,good luck
1590865676138287,4:08:25,14905,Ângelo,Brazil wishes you good luck
1590865676161477,4:08:25,14905,Вадим Толкачев,Удачи США
1590865676457398,4:08:25,14905,Amanda Carneiro,LEGAL!!!!!!
1590865676500077,4:08:25,14905,CATastrophe's music and randomness,when we goin to mars?
1590865676522151,4:08:25,14905,Joaquín zanzio,SUERTE DESDE ARGENTINA
1590865676556326,4:08:25,14905,MsFreud,hi from Moldova
1590865676772956,4:08:26,14906,Tristan Refsnyder,@NASA When is the next launch after today?
1590865676822528,4:08:26,14906,lucas will3,OMG OMG OMG OMG OMG M
1590865677267892,4:08:26,14906,Kenari Island,ayoooo maju terus
1590865677411950,4:08:26,14906,Knight,Кто русский?
1590865677480601,4:08:26,14906,Ruihan Sang,Yay
1590865677587621,4:08:26,14906,Javier Gutierrez,viva AMLO
1590865678070541,4:08:27,14907,Fabian Polo Duarte,"buenas tardes, feliz tarde a todos"
1590865678112851,4:08:27,14907,Emmanuel yt,HoY eS nOsHe De SeXo :)
1590865678136858,4:08:27,14907,Cristiano Cruz,Lorena São Paulo Brazil
1590865678197954,4:08:27,14907,Alas Black,Let's Go🚀
1590865678214313,4:08:27,14907,DOG Rock,Boa Sorte time!
1590865678238223,4:08:27,14907,crypto crypto,wooooooi:sanitizer:
1590865678294856,4:08:27,14907,Marcin Gardyjan,good luck
1590865678509361,4:08:27,14907,Devrim Yılmaz,TURKEY
1590865679011501,4:08:28,14908,Miguel B,España
1590865679031864,4:08:28,14908,pandasimi,hi
1590865679374260,4:08:28,14908,Michelle Martin,"hello from syracuse, ny!"
1590865679518815,4:08:28,14908,Sengdroma,Good luck and best wishes from the Tindal-Draper family
1590865680081118,4:08:29,14909,Deaconasaurus,2 meter's
1590865680248981,4:08:29,14909,ANDREA NORIEGA ARBULU,@NASA how long does it take for them to get to the space station?
1590865680250311,4:08:29,14909,Łukasz Bordzio,god luk
1590865680292066,4:08:29,14909,Adrian caisaguano,❤️❤️❤️❤️
1590865680833168,4:08:30,14910,Alberto Rivera,I already want to see the launch of space x
1590865681017519,4:08:30,14910,Jimena Corazones,GOOD LUCK
1590865681207957,4:08:30,14910,TR1CAZORD `,poland
1590865681262576,4:08:30,14910,Yiğit Ziştoylu,helloo
1590865681320471,4:08:31,14911,TreiderTV,давайте запускайте уже сего тянуть
1590865681477810,4:08:31,14911,Hafiz Roslee,sahur sahur sahur sahur
1590865681728612,4:08:31,14911,Zsuzsa Pozsonyi,good luck!
1590865681747852,4:08:31,14911,Gaston Nicolas,"Proof positive Covid-19 does not win, and Trump's USA powers on upwards into the future!! pastor G. Nicolas. South Africa."
1590865682159886,4:08:31,14911,veena tuteja,all the best from Whole India
1590865682629881,4:08:32,14912,Lata Kakad,allllll theeee beeeeesssstt
1590865682870561,4:08:32,14912,El BOOMZY,heyy
1590865682939074,4:08:32,14912,Max Alkil,good luck
1590865682970218,4:08:32,14912,Dr.2951,Good Luck:washhands:
1590865683109214,4:08:32,14912,awunner,good luck!!
1590865683358355,4:08:33,14913,Brenda Hamilton,"Good luck and God bless from Donegal, Ireland"
1590865683383120,4:08:33,14913,michelle guerrero,viva mexico💚
1590865683410523,4:08:33,14913,Muralidhar dhawalaghar,eeeeeeeee can't wait .God bless you
1590865683449737,4:08:33,14913,SDC rocio,Lets go
1590865683690940,4:08:33,14913,ольга руд,🖐🖐🖐
1590865684261694,4:08:33,14913,Rien Hermans,exciting!
1590865684264873,4:08:33,14913,Cuccurbyta,Good luck guys and have a nice flight
1590865684514981,4:08:34,14914,RybinsonCrusoe,squirrels
1590865684611455,4:08:34,14914,Nate Harris,👍
1590865684848459,4:08:34,14914,Tina-Gene Coetzee,"Gods, it's getting real now !!!"
1590865684950599,4:08:34,14914,SUNTURK,Umarım bir gün Türkiye Cumhuriyetide uzaya çıkabilir
1590865685093735,4:08:34,14914,Lowell Garcia,:washhands:
1590865685109606,4:08:34,14914,Aiden,hello
1590865685349217,4:08:35,14915,Mahesh Rama,All the best 🙏
1590865685620963,4:08:35,14915,Paul Hoppe,guys lets keep politics out of here
1590865685629474,4:08:35,14915,D Stew,I Pray all goes well and safely with this mission
1590865685707289,4:08:35,14915,Andrés Vallejo,POR LOS AUTOBOTS
1590865685747521,4:08:35,14915,GG Josh,@nasa when will you go live?
1590865685783691,4:08:35,14915,Imran A. Khan,Is the launch scrubbed?
1590865685792460,4:08:35,14915,Malena Garcia,Omgggggg
1590865685953077,4:08:35,14915,Коцур Денис,РООООООООООООООООООООООСССИИИИИИИИИИИИИИИИИИИИИИИИИИИИИИИИИИИЯЯЯЯЯЯЯЯЯЯЯЯЯЯЯЯЯЯЯЯЯ
1590865686001602,4:08:35,14915,Leonardo,to entendendo nada
1590865686141164,4:08:35,14915,Samarth Roy,love from india
1590865686220435,4:08:35,14915,Penmon,I WAS HERE lulz
1590865686502910,4:08:36,14916,Juan Geraldo,Buena suerte!/Good lock!
1590865686562649,4:08:36,14916,Adam Klein,can't wait for SpaceX to go public
1590865686644627,4:08:36,14916,Artem Artemov,"ну шо,ПОЕХАЛИ"
1590865686683603,4:08:36,14916,Абрамович Артур,Поехали!
1590865686915636,4:08:37,14917,Rup fas,dg
1590865687282231,4:08:37,14917,Rel3ntlezz,Let’s go nasa!!!!. 🚀
1590865687603611,4:08:37,14917,Antonio Evangelista Aires Filho,up
1590865687625967,4:08:37,14917,Prativa Dass,godspeed
1590865687696823,4:08:37,14917,Hemen Hemen Herşey,bu dalyarak ne zaman uçucak
1590865687824791,4:08:37,14917,Mr. JLP,"Cruel,cruel world"
1590865688134758,4:08:38,14918,Oktivius Mate,ARGENTINA
1590865688182203,4:08:38,14918,Chris Barrett,get it boys
1590865688547869,4:08:38,14918,Selçuk Baştürk,Good luck
1590865688755569,4:08:38,14918,John Fellows,The McKenzie Brothers make history
1590865688880315,4:08:39,14919,Maria Torres,YEET
1590865688937145,4:08:39,14919,wiggersweb,👍🏼
1590865688945693,4:08:39,14919,Dorothy Elaine Seveses,God bless your trip 🤗😍😱💕
1590865689331293,4:08:39,14919,Peter Toland,🤞
1590865689340632,4:08:39,14919,Kate Xie,good luck!
1590865689571044,4:08:39,14919,Claudinei,Hey chat how much time of travel they get to reach space station?
1590865689582240,4:08:39,14919,Codruț Buda : Coco,this is the empress of mars
1590865689881654,4:08:40,14920,Ssamoth,good luck guys from Canary Island!
1590865689904679,4:08:40,14920,Kuljinder Sidhu,"Best of luck from Kuljinder, Meena, Ronin and Aedan Sidhu."
1590865689953621,4:08:40,14920,MD_VNH van horn,Vamos manaos
1590865689965395,4:08:40,14920,Lucas et Leo,good luck !
1590865690039658,4:08:40,14920,Алекс Храмовник,Good Luck!!!!!!!!!!!!!!!!!!!
1590865690166645,4:08:40,14920,Kim Pérez,:goodvibes:
1590865690236184,4:08:40,14920,Maria Vafiadi,Good Luck 🙏
1590865690340410,4:08:40,14920,Cassis Lekker,"guys im not sure about this one, its still 2020"
1590865692995180,4:08:42,14922,Aiden Childers,good like hope u see that tesla of space👽👽👽👽👽👽
1590865693054045,4:08:42,14922,Hussein Sánchez,GOOD LUCK🚀
1590865693060889,4:08:42,14922,Kenneth Lomax,hurry up
1590865693111015,4:08:42,14922,Aaron Byrne,Omg
1590865693113476,4:08:42,14922,Nancy Cerrato,:chillwcat:
1590865693118074,4:08:42,14922,Roni Serafim,QUE DEUS ABENÇOE A VIDA E A VIAGEM DE VOCÊS!!!...BRASIL!!!!
1590865693307457,4:08:42,14922,Jovita Gallegos,GOOD LUCK FROM MEXICO
1590865693511968,4:08:42,14922,Laila ليلى,good luck
1590865693662342,4:08:42,14922,Santiago Acosta,aguante el pity martinez
1590865693702092,4:08:42,14922,VR Dylan,I’ve stayed up so late to just watch this
1590865693919468,4:08:43,14923,萩風,😅
1590865694022213,4:08:43,14923,Глеб Говоров,USA 👍
1590865694040026,4:08:43,14923,Jonah Francis,The weather looks good for launch. But hope there is no delay again!!
1590865694632340,4:08:43,14923,drudigger,That dank social distancing
1590865695036464,4:08:44,14924,이것이다,한국사람 없나 누가 대답좀 해줘
1590865695113014,4:08:44,14924,Chandralata Jain,india
1590865695354409,4:08:44,14924,Giesi Alonso,:buffering:
1590865695387495,4:08:44,14924,Yo-Han Suh,아아 여기는 한국입니다. 한국입니다. 잘 들리십니까.
1590865695436161,4:08:44,14924,Ed Pena,Good luck we love you
1590865695529595,4:08:44,14924,amorahfree,THEY ARE COVID SECURED
1590865696039808,4:08:45,14925,Ben A,hi
1590865696064861,4:08:45,14925,Ceolnariazz Tv,good speed from germany
1590865696081078,4:08:45,14925,Patryk Pietrzyk,Raffcio2004 witam w klubie 😆 POLSKA
1590865696358939,4:08:45,14925,Amirreza M.A,good luck❤❤
1590865696382849,4:08:45,14925,Алекс carfaker,💣
1590865696407812,4:08:45,14925,Augusto Lavigna,I was here
1590865696554391,4:08:45,14925,Arthur player,brasileiro??
1590865696725389,4:08:46,14926,Elly Sanders,Heyyy Papa it’s me elly
1590865696849379,4:08:46,14926,Bas playz,where is elon musk??????????????
1590865696873499,4:08:46,14926,Róisín,Good luck
1590865696905755,4:08:46,14926,Jesus E. J.,Best wishes from Mexico
1590865697214506,4:08:47,14927,NASA,@ANDREA NORIEGA ARBULU it takes about 19 hours to get to station
1590865697422953,4:08:47,14927,DF felipin 09,nossa
1590865697510849,4:08:47,14927,Mireya Dibujante PZ,🍀🍀🍀
1590865697532518,4:08:47,14927,Anthony Edwards,Safe travels gents.
1590865697592688,4:08:47,14927,Samwel Kimani,GOOD LUCK GUYS
1590865697785525,4:08:47,14927,Robert Petricioiu,Romania
1590865697811076,4:08:47,14927,Alexander Malkin,Я КУРЮ НА МКС ( ДА МЫ КУРИМ НА МКС)
1590865697850731,4:08:47,14927,Wojciech Wilk,JEBNIE!!!!
1590865698093372,4:08:47,14927,TankPirate,Mumbo for Mayor
1590865698176096,4:08:48,14928,Олег Дедюшко,ПОГНАЛИ !!!
1590865698191914,4:08:48,14928,marek sławecki,@Hakan Eren 😆
1590865698218551,4:08:48,14928,Chandru A,good luck
1590865698344516,4:08:48,14928,zaurych,🦎🐝
1590865698409346,4:08:48,14928,Kristofer Kristjansson,hi kruzer i love you
1590865698615823,4:08:48,14928,Francesco Mariani,can i see It from Italy?
1590865698776375,4:08:48,14928,JAHAIRA PILAR GRANADOS REGALADO,wuuuuuuuuuuuuuuuuuu
1590865698827674,4:08:48,14928,Chris Boerema,Let him go and well back
1590865698898954,4:08:48,14928,M B,Space Race America Rocket Power All The Way Baby !!!!!!
1590865698952720,4:08:48,14928,Nelson coronado Jorge,Bolivia
1590865699129862,4:08:49,14929,Pepsi Man,Good luck
1590865699166951,4:08:49,14929,Monty,1M watching:videocall::videocall:
1590865699359857,4:08:49,14929,Marcos Weber,"hello..São Paulo, Brsil"
1590865699367645,4:08:49,14929,B4TTLE# PT,hello
1590865699420272,4:08:49,14929,Sinemgül Alsaç,good likkee
1590865699445227,4:08:49,14929,mark smith,"HI FROM UKRAINE ,GOOD LUCK!!!"
1590865699799007,4:08:49,14929,Arda Günaydın,ım turkey
1590865699923300,4:08:49,14929,Greg Dimas,built as an engineering tool not a political tool!
1590865700383732,4:08:50,14930,Pamiie Mosqueda,social distancing at its finest
1590865700384353,4:08:50,14930,Просто Капуста,Fur Russian number 1
1590865700584240,4:08:50,14930,Serdar Yatgak,👍 👍 👍 👍 👍
1590865700813706,4:08:50,14930,Maria Rodrigues,good look:buffering::buffering::buffering::buffering::buffering::buffering::buffering::buffering::buffering::buffering::buffering:
1590865702961035,4:08:52,14932,Andrew Haskell,1M live chat 🥳😃
1590865703015048,4:08:52,14932,cait,YEEHAW
1590865703308582,4:08:52,14932,Jimmy,ola lalo
1590865703587262,4:08:52,14932,Instinct oP,love from India
1590865704208781,4:08:53,14933,Kunjo,L
1590865704419578,4:08:53,14933,Cryostic,GOD SPEED!
1590865704583751,4:08:53,14933,Dario,good
1590865704964505,4:08:54,14934,Getzemmann Gutierrez,15 min!!!
1590865705000060,4:08:54,14934,Jiddena Joh,good luck all the way from Tanzania
1590865705035486,4:08:54,14934,Samantha,ansietta
1590865705197706,4:08:54,14934,Julio Galeano,vamos a medellin
1590865705532074,4:08:54,14934,Nur,Good luck...
1590865705641476,4:08:54,14934,Stryker Breaks,NO MASKS
1590865705764515,4:08:54,14934,William Heath Walker,good luck
1590865705918607,4:08:55,14935,Boi,Good luck guys 👍
1590865706111724,4:08:55,14935,Samuel Pearson,Good luck from uk
1590865706197815,4:08:55,14935,Vinícius Coelho,BORA K B L I N !!! BRAZIL!!!
1590865706226384,4:08:55,14935,Frencis Mun,Good lack guys❕From Ukraine
1590865706381609,4:08:55,14935,Hrushabh Saysardar,Good Luck
1590865706586355,4:08:55,14935,Sunny Dud,good luck
1590865706726590,4:08:55,14935,50Подпищеков без видео,есть русские?
1590865706827816,4:08:56,14936,Alex,Good Luck!!!
1590865706833710,4:08:56,14936,paat 142,15!!
1590865706912993,4:08:56,14936,Space fire 73,ouf je suis arrivé a tant:elbowcough::goodvibes:
1590865707013478,4:08:57,14937,Paulina K,Woowowow 🤩🤩
1590865707035042,4:08:57,14937,Leytendo Bros,15 mins!!!
1590865707518996,4:08:57,14937,Ainn Laelia,恋なんてめじゃないワクワク感💕
1590865707580559,4:08:57,14937,Harri S,Godspeed:goodvibes:
1590865707634883,4:08:57,14937,Gameskład GS,Hello
1590865707649345,4:08:57,14937,Kacper Wróbel,Poland!
1590865707966436,4:08:57,14937,Jacek B,leci czy
1590865707974611,4:08:57,14937,M. Carmen Gutiérrez,happ
1590865708005975,4:08:58,14938,Rotem Cohen,good luck^^
1590865708032397,4:08:58,14938,liz lebenshunger,this is so exciting
1590865708420465,4:08:58,14938,TheCodingGamer,15 MINUTES TO HISTORY!!!!!!!!!!!!
1590865708459715,4:08:58,14938,Adrian Uta,Best of luck! Last few minutes before history is written
1590865708642114,4:08:58,14938,Biomecaman,Russia and USA friends in space!
1590865709306095,4:08:59,14939,bitho,wow
1590865709383442,4:08:59,14939,Paloma Andino,eu
1590865709567002,4:08:59,14939,dayana fuentes,saludos desde Perú
1590865709715631,4:08:59,14939,Priyanshu kumar,:elbowcough:
1590865709724867,4:08:59,14939,Winia,Poland
1590865709998556,4:09:00,14940,Enrique Salazar Rgez,hello celebrated day Canary Island Spain
1590865710330306,4:09:00,14940,M Leighland,"Awesome - Gwynn Shotwell, President"
1590865710344512,4:09:00,14940,Keyoco,siema siema kurva witam
1590865710592748,4:09:00,14940,GetCrowGaming,Dont fall asleep!
1590865710812159,4:09:00,14940,Tutulius,good luck mates
1590865711091082,4:09:00,14940,Gerard Juega,ARRIBA EL MORELIA
1590865710913722,4:09:00,14940,Siddhartha Tamma,FLOOR GANG
1590865710944581,4:09:00,14940,Joshua Seth,Nicoleeeeeeee
1590865711293505,4:09:01,14941,Fatih Cakmak,wow cool:goodvibes::goodvibes:
1590865711810770,4:09:01,14941,Karim Rma,I WANT TO GO WITH YOU
1590865711994464,4:09:01,14941,Çınar X33,ım turkey
1590865712011006,4:09:01,14941,Flora Miki,❤❤❤
1590865712073349,4:09:01,14941,ZigZag,Prayers and safe Travels~
1590865712098600,4:09:01,14941,大谷雅成,初めてみた！
1590865712459459,4:09:02,14942,maurizio giorgio zanon,ciaooooooooooooooo
1590865712461942,4:09:02,14942,patis,omg that's awsome
1590865712648739,4:09:02,14942,ArsitiGo !,"Hello from Ukraine, good luck..."
1590865713104396,4:09:02,14942,Krisztián Király,1 million
1590865713211931,4:09:02,14942,일사이ilsaE,good luck from Korea
1590865713341623,4:09:03,14943,László Hidasi,Good luck
1590865713511414,4:09:03,14943,Nikita Nikita,заебали летите уже
1590865713670598,4:09:03,14943,Tim Brot,moin matze!!!!!!
1590865713703109,4:09:03,14943,Aisling Fraser,go on jimmy
1590865713716850,4:09:03,14943,Jesse Brace,Good luck and godspeed from New York! 💙
1590865713920803,4:09:03,14943,Synii,Greetings from Germany
1590865714041528,4:09:03,14943,THE UNIQUE PLAYER,Good luck
1590865714082747,4:09:03,14943,Halime Bayındır,helloooo
1590865714241219,4:09:03,14943,Tobaz Toxic,Hallo from germany
1590865714428407,4:09:04,14944,kEvIn45xd45,gaaaaaaaaa!!! beba army presenteeee
1590865714764051,4:09:04,14944,TheAwesomeAtom,"For the first time in over a decade, an American is launching from America in an American spaceship!"
1590865714866728,4:09:04,14944,Chris Rawson,Hello from London
1590865714902703,4:09:04,14944,José Soto,Fuera JOH
1590865715201562,4:09:04,14944,Fs17 _BoY,YA YEEEEEEEEEEEEET
1590865715557887,4:09:05,14945,Jaguar,"May they fly safe and true, and the skies above be welcoming. Godspeed astronauts!"
1590865715760117,4:09:05,14945,Edgar Moreno,God bless them
1590865715853171,4:09:05,14945,GREENHOST,🏁
1590865716154122,4:09:05,14945,Greebow,where is Mask?
1590865716178946,4:09:05,14945,Ya Boi Chankum,Whoop whoop
1590865716227219,4:09:05,14945,Pelihoww,Русские сила💪
1590865716327765,4:09:06,14946,Joesia Lima,go with God
1590865716378476,4:09:06,14946,reece roberto,wishing everything goes well and safe for those involved
1590865716434152,4:09:06,14946,SpheralDenak,esta es la buena nen!!! animos
1590865716511909,4:09:06,14946,Ogeid Zepol,GOOOO LAUNCH !!!!
1590865716606235,4:09:06,14946,TRUZXY _,1M lets GO wordl record😎👌🏻
1590865716740665,4:09:06,14946,enrole,👍
1590865716869242,4:09:06,14946,taumeson2000,🌜⭐⭐⭐
1590865716942592,4:09:06,14946,Артём,да
1590865717203747,4:09:06,14946,erick angel,AMLO
1590865717258326,4:09:06,14946,Furia Nocturna Italiana,good luck:goodvibes::yougotthis::virtualhug:
1590865717566397,4:09:07,14947,ELMERS,ждём фейерверк
1590865717737588,4:09:07,14947,Sarosh Patel,:elbowcough:
1590865717787068,4:09:07,14947,Kubus Ez,@Vasdalf
1590865717839781,4:09:07,14947,Joey Wilson,Hopefully their better at Kerbal than me
1590865718075377,4:09:07,14947,Alicia Flores,"México, Monterrey NL"
1590865718269692,4:09:07,14947,Eliza Alvares,come on
1590865718349548,4:09:08,14948,El Dixman,SOGOI!!!!!!!¡
1590865718350422,4:09:08,14948,Adrian_YT,Vamos!
1590865718405574,4:09:08,14948,David Jaime,go!
1590865718440399,4:09:08,14948,Laxer Lazer,😀
1590865718676508,4:09:08,14948,Mehmet Erkan yan,good luck
1590865718831201,4:09:08,14948,ertuğrul balcı,good luck
1590865719380713,4:09:09,14949,1000 subs With 6 videos,:buffering:
